# i	j	beta * DeltaG^cnf_ij
567	417	24.52846954
567	462	33.53240653
567	472	33.12632934
568	13	36.77474431
568	31	29.48536694
568	48	9.938620798
568	111	10.46389006
568	116	30.52642329
568	127	31.29251139
568	230	12.45521891
568	254	11.74737473
568	256	23.39515645
568	271	25.48146148
568	284	17.37571117
568	323	15.50341426
568	361	33.04670869
568	377	17.10799854
568	398	34.69604224
568	425	26.0277512
568	432	26.31391398
568	455	33.00100388
568	481	32.62838525
569	40	13.77935777
569	44	25.98870801
569	87	25.29173557
569	166	14.95292262
569	189	21.86289719
569	216	34.29706306
569	225	19.76448087
569	226	15.93721483
569	248	20.30010702
569	269	21.44996594
569	272	33.01237411
569	292	22.0241727
569	299	12.18844524
569	306	33.21885446
569	313	14.36093319
569	315	20.63432035
569	343	22.5850439
569	349	15.17417928
569	354	17.23662395
569	408	34.98608358
569	415	17.42977836
569	448	17.08870187
569	462	30.19629397
569	465	12.48386399
570	32	19.70270839
570	52	20.67526787
570	64	9.868049975
570	66	15.80945338
570	88	15.75051016
570	90	13.57389262
570	211	25.58633558
570	214	33.93653215
570	267	19.80464083
570	268	33.19070499
570	285	33.14992555
570	332	21.8328789
570	337	11.34299413
570	402	11.76155923
570	413	13.54100491
570	419	24.95958131
570	445	32.03611612
570	467	16.09778947
570	478	22.43536194
571	63	22.49416707
571	70	13.78234702
571	78	9.948018376
571	102	16.07288555
571	126	34.03068672
571	131	24.60240479
571	150	24.72405943
571	157	25.61169359
571	163	17.26743515
571	182	33.28490746
571	188	15.82737951
571	220	16.19582638
571	243	15.62787906
571	250	20.20919951
571	252	31.52353873
571	281	11.83013633
571	290	14.90324972
571	291	10.87009427
571	371	19.71088779
571	376	15.73640808
571	392	16.64731816
571	426	12.51747036
571	438	33.54824324
571	470	11.99177278
571	471	21.54125793
571	475	25.4619961
571	480	11.49758409
572	10	13.25616349
572	39	13.65523503
572	51	33.39930527
572	65	24.07458075
572	114	24.05287445
572	138	25.98961239
572	158	16.23205367
572	203	20.0442303
572	224	22.46182874
572	321	13.51735882
572	330	33.00202807
572	334	34.18507457
572	355	11.99380993
572	394	14.75146214
572	395	27.15692266
572	396	26.16759957
572	491	34.23370538
573	0	20.4906688
573	15	19.94193178
573	20	21.90805951
573	28	34.17994496
573	29	12.89949304
573	33	13.3776343
573	120	22.30058771
573	143	17.5188937
573	144	14.58423693
573	177	33.02632741
573	197	19.8282416
573	244	19.38692007
573	262	26.3033922
573	278	33.57270628
573	293	21.36997648
573	298	21.15549427
573	303	13.22792339
573	489	29.09681041
574	7	23.68934509
574	42	18.64885331
574	63	12.33372438
574	70	21.7529624
574	78	23.62712191
574	98	24.82127276
574	101	26.74741355
574	137	24.12464329
574	182	12.1801495
574	188	33.58544434
574	196	33.0202718
574	201	26.0873464
574	220	10.49860738
574	232	15.20339819
574	243	19.35178602
574	252	10.63921996
574	281	33.69506496
574	291	28.42727379
574	371	14.54808191
574	376	10.23732466
574	392	10.63845404
574	426	11.58895118
574	470	25.1673008
574	471	20.19722648
574	475	11.07215499
574	480	34.06907008
575	44	13.28314818
575	59	18.75527139
575	67	16.60263812
575	87	14.4812069
575	132	17.41520781
575	225	12.93243658
575	226	19.53546535
575	233	26.69875417
575	272	16.34291682
575	274	33.26150087
575	283	33.36904663
575	306	13.55772748
575	315	12.55585334
575	329	18.33130494
575	417	15.07568679
575	472	20.59721187
575	487	31.67711379
576	4	12.18604307
576	93	32.53502823
576	100	26.64741237
576	110	9.771724488
576	155	11.42496421
576	185	33.7490707
576	187	13.12725522
576	212	33.01689045
576	215	21.64072873
576	258	12.7347477
576	265	30.87078099
576	294	33.70988571
576	318	12.58151188
576	339	14.7475121
576	356	25.4093121
576	360	23.20710239
576	379	22.51195766
576	390	10.02869638
576	442	12.70703825
576	486	26.06264528
577	61	31.10838872
577	73	11.52923346
577	104	21.75416589
577	118	10.13858708
577	148	9.841460461
577	174	15.42641464
577	185	24.96738631
577	192	18.6476182
577	198	33.00038454
577	212	24.83388107
577	236	14.60450753
577	385	11.01454888
577	429	35.46705181
577	452	26.80133607
577	488	16.01572943
578	43	15.88995428
578	86	17.48237998
578	95	33.59717666
578	106	15.3870516
578	152	33.31042073
578	168	18.24679391
578	181	13.7878123
578	221	13.9928167
578	227	16.25159861
578	228	29.01585098
578	300	31.86508366
578	363	20.8737519
578	439	11.05648817
578	447	22.30479362
578	450	33.07405772
578	453	13.10548303
578	468	13.04506196
578	496	33.93231914
579	3	14.47060118
579	23	11.59613412
579	65	33.07100452
579	84	28.26216651
579	89	33.78839601
579	92	33.56042416
579	109	16.30967423
579	151	28.40973266
579	160	33.06149021
579	161	13.08854951
579	170	11.57925296
579	175	12.72665889
579	239	28.535523
579	247	10.77853319
579	275	21.32946728
579	352	36.28884048
579	369	33.99579353
579	404	20.34095335
579	444	11.59802325
579	451	24.17557071
579	454	28.15598436
579	466	33.46140869
579	492	23.30355967
580	38	31.21175062
580	40	19.87323858
580	70	25.42048495
580	108	28.46165439
580	123	16.76265152
580	126	17.70668033
580	145	15.36016596
580	150	33.73804055
580	157	18.74587154
580	163	30.05577381
580	166	26.52875076
580	180	14.67430453
580	188	17.50951933
580	189	13.1941903
580	231	17.1453998
580	250	21.23901141
580	290	33.05396136
580	343	13.21248134
580	354	15.39959249
580	373	34.99053019
580	408	14.40319773
580	415	27.94356682
580	420	32.99840583
580	448	19.43776684
580	449	24.44106386
580	465	21.08319515
580	471	31.21800225
581	22	27.73020451
581	52	25.37007233
581	102	33.15143868
581	131	19.836415
581	164	29.21596546
581	176	13.10175593
581	207	12.01465897
581	211	11.22008001
581	214	12.32586664
581	268	11.84495608
581	286	31.03193581
581	332	18.45774972
581	337	33.30697376
581	342	34.96941529
581	401	10.39578196
581	406	27.9200292
581	413	25.81298931
581	419	14.3199175
581	431	33.03465438
581	438	14.23347876
581	457	14.73726554
581	463	12.01447704
581	474	35.24197412
581	476	33.22796345
581	478	28.67200714
581	498	10.11709194
582	32	15.78056848
582	52	15.81412304
582	64	28.15017087
582	66	13.46463191
582	88	14.06273571
582	90	33.02573166
582	168	33.01412309
582	238	10.44726347
582	241	30.2302475
582	242	18.5708394
582	267	10.57157242
582	276	11.81904556
582	287	16.45081231
582	310	14.49269728
582	331	22.01787514
582	365	14.66622105
582	378	10.85145492
582	381	33.19162928
582	402	19.30186458
582	406	16.9449328
582	411	27.51120516
582	413	18.07021953
582	431	13.25959819
582	445	33.00403633
582	467	11.91784531
582	476	23.12320344
582	494	13.21720137
582	496	33.04531002
583	16	13.26175071
583	25	33.0332959
583	69	33.56129989
583	72	13.07598081
583	105	22.23089665
583	120	16.33886667
583	136	20.3095698
583	144	25.58653054
583	149	14.33484261
583	184	27.82817356
583	217	20.54821711
583	244	22.88853548
583	262	28.90621628
583	288	13.87507496
583	366	31.5491569
583	424	17.37046224
584	5	11.94730427
584	45	22.92200719
584	47	9.8391228
584	57	22.11231114
584	94	20.88195551
584	129	17.15883002
584	165	21.62704203
584	172	11.04635572
584	249	16.32255858
584	265	34.57009931
584	296	12.55995015
584	312	24.20532082
584	336	15.01583044
584	351	28.87966414
584	370	27.92984004
584	421	27.62396879
584	469	25.49902978
584	473	18.50431705
585	0	11.86301408
585	10	22.82752595
585	16	34.57431086
585	28	10.34939058
585	29	23.86250322
585	39	19.91874516
585	69	31.24766096
585	141	9.735374042
585	142	27.03097842
585	158	32.64486731
585	224	20.74925613
585	244	21.44716617
585	261	12.55077342
585	303	15.8622722
585	330	17.64847803
585	394	28.12163494
585	396	12.21038794
585	489	10.49125968
585	490	33.00032881
586	9	30.74334827
586	22	33.22809553
586	36	14.00609468
586	68	17.97341159
586	95	33.24468223
586	136	26.80573118
586	146	12.61058888
586	162	20.14183297
586	191	9.758849906
586	218	25.85373297
586	241	24.76054016
586	242	33.56880117
586	257	21.14449368
586	263	14.46273357
586	280	20.56906731
586	305	11.69404649
586	331	33.01081949
586	364	24.04157368
586	381	18.88841508
586	383	30.14435512
586	407	12.45788893
586	410	10.92949247
586	424	33.01407377
586	436	12.53607794
586	458	32.65885424
586	476	33.74785979
587	37	33.44723976
587	42	27.05114877
587	51	22.888608
587	92	33.12583712
587	101	21.04285352
587	138	15.33221921
587	140	24.28408999
587	194	14.0077389
587	196	18.50693323
587	201	33.11075723
587	203	14.150382
587	204	22.12624034
587	210	17.07202869
587	232	32.81882668
587	234	29.19535529
587	321	23.6926853
587	334	33.83929132
587	355	26.99402706
587	395	21.30790653
587	491	14.5694592
588	9	10.67585957
588	52	33.01063636
588	86	20.52877357
588	95	17.07876277
588	146	25.26246572
588	168	24.57590101
588	191	33.09368814
588	218	33.02816151
588	227	29.45147654
588	238	18.61970475
588	241	11.55072998
588	242	14.0092627
588	263	16.45974477
588	276	16.58800179
588	280	12.26035998
588	310	23.0141985
588	331	9.854030325
588	365	11.97918578
588	378	17.05554227
588	381	13.30980369
588	406	28.15038999
588	407	21.77882391
588	431	21.97247501
588	439	33.99940059
588	476	20.16022866
588	494	11.87581607
589	12	14.54159708
589	17	11.73065548
589	31	36.5544192
589	58	12.14798223
589	80	20.26141308
589	117	15.05792564
589	119	17.37555508
589	135	16.73997629
589	183	33.00942073
589	208	31.66876299
589	251	28.19475084
589	260	20.93573768
589	271	34.85986905
589	273	20.67007792
589	309	12.1129795
589	333	20.198376
589	344	33.18914366
589	382	10.8735673
589	386	11.43883594
589	433	30.8803532
589	441	33.06101198
589	446	14.15075151
589	499	18.64811741
590	51	30.22598042
590	85	33.71724184
590	92	30.76142062
590	101	28.3882837
590	138	17.88259184
590	161	34.14396621
590	175	33.23300829
590	194	18.19226129
590	196	25.25731037
590	203	15.11638434
590	204	33.2936461
590	210	23.15062781
590	232	33.06756144
590	234	33.00281481
590	321	19.75740473
590	355	27.03531957
590	395	26.19984892
590	491	17.94914979
591	32	10.98034329
591	52	28.94718205
591	64	31.44456807
591	66	12.12697488
591	88	12.08348856
591	90	26.21500923
591	103	33.00083519
591	168	32.99960848
591	238	13.38121909
591	242	35.13426993
591	267	13.6483938
591	276	14.84342352
591	287	12.20869547
591	310	30.43611064
591	365	29.91290892
591	378	14.31560877
591	402	16.59530983
591	406	35.243217
591	411	13.9658886
591	413	26.93412992
591	431	26.64752918
591	445	18.15830265
591	467	13.52276131
591	481	33.29177307
591	494	22.89013243
591	496	23.41249998
592	9	10.6248219
592	86	17.44097062
592	95	15.27346621
592	146	26.11008208
592	168	20.95932598
592	227	24.66027476
592	238	19.48848821
592	241	12.71487497
592	242	16.26146872
592	263	17.80087069
592	267	33.21057175
592	276	16.81385264
592	280	12.81933175
592	305	33.01086777
592	310	27.67322116
592	331	10.34358752
592	365	13.33089028
592	366	33.02911631
592	378	17.71073411
592	381	14.62858959
592	407	24.59239111
592	431	26.31556417
592	447	33.00007305
592	476	24.4310726
592	494	12.60939717
593	6	33.63043773
593	19	35.24231538
593	26	15.56946585
593	46	12.76113204
593	53	10.62719907
593	97	20.52385155
593	154	15.13632109
593	171	34.13953596
593	202	28.56203495
593	237	18.03000684
593	266	33.09786379
593	270	23.57086623
593	300	30.10246569
593	350	20.47961879
593	357	25.69202374
593	368	33.23107612
593	388	12.73447176
593	400	32.47979259
593	440	16.78944486
593	461	33.69744556
593	479	11.28853678
593	485	10.69278116
593	497	18.85610208
594	6	33.12512164
594	14	11.1963736
594	62	25.65975821
594	77	19.2710592
594	82	31.67913192
594	122	17.67263092
594	213	10.45871412
594	223	19.96041973
594	314	19.85206588
594	325	10.35514884
594	335	16.63182232
594	341	22.89597538
594	367	23.83501436
594	384	12.83966606
594	391	20.50931528
594	422	30.5125758
595	2	13.05870735
595	24	19.01497181
595	55	28.09157403
595	82	17.51693757
595	83	9.971323259
595	122	33.59855044
595	178	19.71746162
595	186	9.83322642
595	195	16.24613299
595	206	31.59900675
595	235	27.00851767
595	240	33.35324342
595	335	29.31384349
595	353	29.36624802
595	367	33.19246182
595	380	28.75088215
595	428	10.13048185
595	437	16.90274509
595	441	33.44275614
596	14	20.37628499
596	75	18.58953275
596	82	21.25634465
596	96	19.45902085
596	122	12.38569232
596	134	32.01551036
596	199	19.00100334
596	213	19.18220086
596	223	12.82677237
596	320	23.74690988
596	325	18.70941707
596	335	17.01362808
596	341	11.22614721
596	367	11.48388267
596	384	12.99365661
596	441	33.1351401
596	452	26.19908143
597	4	20.33433008
597	5	31.40958526
597	57	17.52062846
597	94	15.38337029
597	110	25.29252103
597	118	33.16156203
597	129	18.91583249
597	155	21.18823931
597	185	15.5118194
597	187	20.68993347
597	192	15.04932407
597	212	12.33835509
597	215	10.19854192
597	258	13.52814082
597	294	22.05015284
597	296	30.1058591
597	339	19.55568443
597	360	32.07896911
597	379	9.759001251
597	385	37.4523445
597	390	24.08804028
597	442	30.05984216
597	473	18.1466015
597	486	11.86560378
597	488	33.02472599
598	5	16.60689353
598	47	19.93292684
598	57	24.83877618
598	93	25.76850265
598	94	18.59716553
598	100	32.9983671
598	128	21.89508793
598	129	12.093069
598	130	33.02670983
598	155	26.39005768
598	165	13.85145539
598	172	27.68880491
598	215	23.39651583
598	258	24.67291165
598	265	11.4267549
598	296	18.08854623
598	351	21.69498533
598	374	19.30093225
598	390	33.00912444
598	397	18.75904294
598	442	27.47246966
598	473	19.75247311
598	486	17.11545799
599	30	33.59678513
599	73	31.20547826
599	109	33.00244865
599	118	15.60330134
599	148	20.19339732
599	185	14.08282511
599	192	15.99062269
599	198	13.8040316
599	209	19.55751602
599	212	18.79084155
599	236	18.59814136
599	294	13.18247791
599	339	33.18223904
599	346	33.03948822
599	360	32.01020797
599	385	13.19125731
599	429	11.6275466
599	451	22.12570161
599	482	29.02711013
599	488	10.02917671
599	492	28.78328874
600	24	20.81677822
600	60	16.21046882
600	82	29.34798544
600	139	16.23469583
600	156	33.10731317
600	159	24.36992665
600	195	24.50243371
600	213	21.75851884
600	235	21.36224001
600	279	33.00289385
600	311	19.01905769
600	335	21.67091475
600	437	13.32204635
601	59	29.29042754
601	67	12.9683025
601	132	13.28952202
601	151	26.91629504
601	160	24.66785565
601	233	22.76511127
601	239	24.12431998
601	340	30.40090851
601	352	21.30989593
601	369	20.50276501
601	417	15.1718425
601	430	12.38523303
601	435	33.7311927
601	454	26.09486209
601	472	11.58932201
601	487	20.10095515
602	38	13.01354768
602	108	15.38612109
602	123	16.86584315
602	126	31.06769594
602	157	33.34099625
602	180	19.79213038
602	231	18.1152663
602	257	12.89906159
602	269	32.61257448
602	286	29.26997825
602	295	10.60231972
602	342	16.32854721
602	345	14.68537742
602	364	26.38887533
602	373	15.92968705
602	383	13.45206095
602	415	33.08175136
602	420	15.4786756
602	448	33.40634283
602	449	12.5610458
602	458	18.7948879
602	495	29.76529564
603	25	30.93444964
603	50	34.00935177
603	54	21.90570605
603	112	10.15156534
603	255	18.84620406
603	264	16.34479738
603	297	33.1908442
603	348	10.83851091
603	403	10.91955982
603	412	17.82672659
603	423	13.59328241
603	427	32.45834369
603	434	23.11439169
603	456	26.2583359
604	9	24.52454043
604	22	13.30311578
604	52	23.58325072
604	146	31.70827412
604	176	20.15080149
604	191	27.19849016
604	238	33.16209692
604	241	14.56535026
604	242	12.42983839
604	257	27.18975714
604	263	17.02647734
604	267	33.20837288
604	280	19.11158308
604	305	15.76147043
604	310	16.15254078
604	331	19.53366531
604	342	30.85451844
604	345	33.0099423
604	364	12.81024972
604	365	17.04839921
604	378	32.99709134
604	381	14.56320922
604	387	12.52127942
604	406	15.7486769
604	407	15.02710184
604	410	33.36694464
604	413	33.42935644
604	431	17.40103447
604	458	17.63499015
604	476	10.6984162
604	494	23.9003374
604	498	33.97287338
605	13	15.9385045
605	21	28.0808141
605	31	21.04449367
605	48	14.02581449
605	103	33.14629655
605	111	16.59481252
605	116	14.89429517
605	127	33.25165118
605	230	22.73189823
605	254	19.49401659
605	256	13.85271909
605	271	17.27207338
605	284	11.09262894
605	323	29.56897817
605	361	18.30889403
605	377	23.58149526
605	398	30.60804124
605	425	14.04597222
605	432	27.88629158
605	481	19.04216624
606	26	20.02322933
606	43	13.34283022
606	106	10.43651598
606	152	18.90446873
606	181	19.35967922
606	221	9.917253073
606	227	33.03794432
606	228	27.77569823
606	300	16.20966631
606	363	13.34555467
606	368	34.20519785
606	388	33.25741668
606	414	26.53583623
606	439	21.86069284
606	450	18.37190198
606	453	24.45590849
606	468	16.55726824
607	13	30.34157742
607	32	13.29691853
607	66	17.98107438
607	88	17.3250649
607	90	28.29642846
607	103	19.06550438
607	133	25.62236686
607	238	22.84385857
607	256	29.63927339
607	267	24.87650351
607	276	24.38570606
607	287	13.67844588
607	378	24.6129441
607	398	24.21557144
607	402	23.305451
607	411	10.38515117
607	445	13.51850929
607	447	29.56145429
607	467	23.09620791
607	477	21.11651739
607	481	19.98112737
607	496	19.05979263
608	22	36.03216273
608	38	11.27184056
608	108	12.93580602
608	123	13.70953071
608	126	25.19570495
608	150	35.30163542
608	157	31.72534357
608	180	15.60675127
608	231	15.03519998
608	250	33.07129314
608	257	15.79869757
608	269	24.76738691
608	286	28.56850441
608	295	11.64139381
608	342	17.80059111
608	345	15.38348972
608	354	33.12542522
608	373	15.78527964
608	383	14.97657956
608	387	33.22623144
608	415	29.3286491
608	420	15.08900573
608	448	31.31183409
608	449	10.93533013
608	458	22.86328135
608	495	28.38233825
609	38	9.907209498
609	41	33.07467136
609	108	10.52792883
609	123	11.77764552
609	126	23.97382866
609	157	29.82388257
609	166	22.73381182
609	180	12.51524244
609	231	13.87571063
609	250	33.00225431
609	257	22.90750896
609	269	17.2928398
609	295	14.11796339
609	342	24.67256605
609	345	20.16818572
609	354	24.17981704
609	373	19.45486684
609	383	17.51724255
609	415	19.39623352
609	420	18.17780209
609	448	19.91208055
609	449	10.66214464
609	465	36.40450219
609	495	24.81445534
610	6	13.76199093
610	14	13.4764811
610	62	10.62767525
610	77	10.23247049
610	99	17.75710711
610	104	24.65759097
610	147	17.47688445
610	202	20.88931887
610	213	24.56448675
610	223	32.06367795
610	237	31.53576149
610	314	12.7606996
610	325	14.93955823
610	341	36.10394509
610	357	31.1063303
610	384	21.42406573
610	391	10.69381143
610	422	25.43739907
610	452	32.62720208
610	461	16.75042997
610	464	16.26051913
611	37	27.70057303
611	50	29.08804981
611	51	10.28885049
611	114	24.80118042
611	138	14.4189796
611	140	11.69533433
611	158	34.91506753
611	193	27.32421418
611	194	21.25775782
611	196	24.13430182
611	201	33.93138043
611	203	19.52779471
611	204	16.96800394
611	210	15.32581355
611	229	11.42179751
611	234	9.758460042
611	334	10.7855239
611	355	26.68105737
611	395	11.98546513
611	491	13.36224501
612	38	35.01720327
612	70	21.83002256
612	78	20.80669261
612	102	29.6446333
612	123	20.09178309
612	126	10.46118609
612	131	24.70910994
612	150	11.58538215
612	157	9.922984856
612	163	10.38141012
612	180	21.90870988
612	188	13.0983294
612	231	15.21349226
612	250	9.785866981
612	281	13.02770247
612	286	14.50030228
612	290	12.0015138
612	291	22.0975871
612	342	26.31549542
612	345	22.4931403
612	373	17.58962896
612	420	17.07816029
612	438	33.28258372
612	449	22.90504104
612	471	33.42744012
612	480	16.14239771
613	2	25.64149763
613	24	17.27326797
613	27	16.43595655
613	49	20.50242103
613	55	13.81211628
613	71	24.67589345
613	113	23.09949394
613	156	32.79145766
613	164	33.0894714
613	195	16.3586122
613	200	27.81268568
613	206	11.76000988
613	235	16.65580728
613	240	25.28957419
613	279	11.46309839
613	302	24.03152593
613	311	32.26440666
613	353	34.60595013
613	362	10.85588763
613	399	33.16209335
613	418	10.19975689
613	437	33.01897897
613	474	37.08356501
613	493	30.87152233
614	9	20.39155445
614	32	25.87165655
614	52	18.46817318
614	66	21.11847134
614	86	31.22826795
614	88	22.41766975
614	95	34.30483449
614	168	29.68599345
614	238	10.74345011
614	241	17.83748628
614	242	13.44850166
614	267	14.05876384
614	276	11.07835659
614	280	24.13920587
614	287	19.16686265
614	310	13.86553906
614	331	13.88291806
614	365	10.80338815
614	378	10.54973935
614	381	23.128823
614	406	16.56375869
614	407	33.76855189
614	411	32.99832368
614	413	25.5374275
614	431	12.89803852
614	447	33.22013968
614	467	17.35157687
614	476	17.71335974
614	494	10.12232107
614	496	33.48165274
615	0	33.05076842
615	10	35.44544518
615	16	14.01398015
615	25	33.03458014
615	28	17.16097056
615	69	10.78634854
615	105	21.45584235
615	120	33.01965714
615	141	23.70781764
615	142	11.34995162
615	158	35.16498686
615	217	16.14929732
615	244	18.63540012
615	288	25.14739425
615	396	33.02655839
615	456	20.74221144
616	4	24.24295353
616	109	22.5610451
616	118	26.80570389
616	148	32.99865913
616	185	12.21575066
616	187	21.87899238
616	192	16.44851198
616	198	18.0080587
616	209	12.60242604
616	212	16.61539884
616	215	34.05961847
616	236	33.03139916
616	275	18.3756278
616	294	9.892674482
616	339	18.43980171
616	360	15.50636585
616	379	24.4814149
616	385	22.35176109
616	404	19.12003811
616	429	12.35164042
616	451	16.02866225
616	488	14.47195204
616	492	25.60092973
617	56	24.82106212
617	91	26.6326301
617	115	13.5551128
617	125	24.40976725
617	167	11.80517727
617	179	19.93374638
617	253	11.40508747
617	301	18.14080537
617	308	10.38635904
617	351	26.66572323
617	358	15.34534387
617	370	20.6617282
617	375	22.41622272
617	389	11.68522698
617	393	33.16060102
617	455	34.21385782
617	460	21.10784919
617	469	29.01515175
618	36	20.98261634
618	38	33.52637079
618	68	10.67188157
618	136	33.0352563
618	146	33.49190297
618	162	14.98869337
618	191	20.22002705
618	257	23.30512169
618	295	18.53718583
618	305	27.74279561
618	359	21.73059519
618	383	13.87369015
618	407	33.02427393
618	410	12.9610544
618	424	33.13176516
618	436	13.49085985
618	495	23.63668205
619	20	12.07897262
619	29	26.62479787
619	56	33.02668024
619	93	21.0951623
619	100	20.76911172
619	128	20.50914744
619	130	15.36005241
619	153	19.273842
619	173	19.13561207
619	177	12.05560605
619	197	15.13181421
619	356	22.08401516
619	374	23.2937361
619	397	26.94377468
619	416	13.03577088
619	483	22.67035538
619	490	18.75082532
620	0	12.48770696
620	10	25.73398111
620	20	35.73645904
620	28	16.31997376
620	29	21.98670487
620	39	19.24690153
620	141	12.73918671
620	158	35.27329682
620	224	13.11075863
620	244	34.3758239
620	261	10.02200071
620	303	21.79443731
620	330	10.68848851
620	356	33.3557051
620	394	18.77705104
620	396	11.38609419
620	489	10.98649973
620	490	19.79166592
621	24	18.47283989
621	60	15.61089175
621	82	28.52263103
621	83	35.09129825
621	122	34.63918201
621	139	15.61024653
621	156	33.78003869
621	159	25.1194018
621	186	33.07494715
621	195	21.50208306
621	213	23.78842464
621	235	18.99853463
621	289	31.09081595
621	311	17.72582359
621	335	22.20781518
621	422	33.01819594
621	437	12.41717429
622	5	23.07448112
622	47	22.8123812
622	57	33.8450896
622	93	23.1595731
622	94	31.5845493
622	100	33.56735661
622	128	16.79193448
622	129	17.56583899
622	130	25.0104096
622	155	34.65546509
622	165	10.4261579
622	167	33.0688798
622	172	28.00634016
622	215	33.22681888
622	249	33.68892445
622	258	32.99687532
622	265	12.58872808
622	296	26.12075266
622	351	14.12866493
622	370	33.35405495
622	374	15.35037552
622	397	17.30794358
622	486	28.27128793
623	31	31.43546802
623	76	14.90590029
623	80	29.75164233
623	119	19.63502536
623	127	13.79783396
623	260	16.22690896
623	271	33.06717872
623	274	13.13188402
623	277	10.51557034
623	283	24.4815036
623	304	33.83508147
623	329	23.77227098
623	432	16.48046084
623	443	16.15336682
624	12	33.69980354
624	59	14.79047854
624	74	12.21177835
624	80	17.533505
624	117	32.99735747
624	132	20.74086188
624	169	16.11797686
624	183	11.31515459
624	208	13.19634212
624	233	11.69208495
624	251	33.08094573
624	260	33.46481143
624	283	11.43462289
624	472	22.31548088
624	487	11.74878384
625	48	19.21780292
625	91	21.21698083
625	111	18.40108704
625	125	10.23773219
625	179	12.41298654
625	230	15.57927491
625	253	33.06655971
625	254	20.04586178
625	301	17.90591108
625	308	24.14391041
625	319	33.03956655
625	323	19.74287383
625	358	27.31592072
625	370	33.0334557
625	377	17.53484511
625	389	28.07897803
625	393	15.06907647
625	460	28.85589998
625	469	33.0878041
626	63	36.20822135
626	70	33.0389177
626	78	14.60199301
626	102	9.811989052
626	126	34.95810524
626	131	11.23338939
626	150	19.84206772
626	163	19.68482816
626	164	18.6316005
626	207	21.15482018
626	214	29.85727346
626	220	33.37001315
626	243	18.15972485
626	250	27.67063497
626	268	27.09489372
626	281	17.67056772
626	286	32.99860559
626	290	15.27145276
626	291	12.17739843
626	302	33.18682366
626	376	32.99804152
626	392	33.38797926
626	401	23.26598577
626	438	14.00953258
626	457	18.63451592
626	463	17.58907578
626	470	12.42053845
626	480	12.81692446
626	493	15.61135918
627	23	13.82012158
627	30	20.74071592
627	84	29.76712451
627	89	12.29789555
627	107	15.11803411
627	109	33.13284114
627	151	17.36684093
627	160	11.223857
627	170	18.75258262
627	239	11.60945677
627	247	31.75036857
627	324	11.57735208
627	352	11.91151965
627	369	11.98745596
627	435	12.27776409
627	444	33.95533588
627	451	33.25903741
627	454	10.8161953
627	466	12.21969298
627	492	22.63628121
628	38	15.45946555
628	41	31.89185051
628	68	21.74975425
628	108	17.02902329
628	123	29.95042127
628	162	33.03528058
628	191	33.01608142
628	231	33.53417446
628	257	17.21154142
628	269	26.92643068
628	295	10.82017194
628	305	33.04147835
628	359	31.52258278
628	373	33.83864955
628	383	9.840490992
628	410	23.00828579
628	436	31.38419638
628	449	21.46288163
628	495	15.31648025
629	14	12.38028428
629	77	24.69690203
629	82	22.65740583
629	122	13.69550285
629	213	10.17445993
629	223	17.91150428
629	314	23.42848455
629	325	11.11720347
629	335	13.48359154
629	341	19.11349261
629	367	17.55947409
629	384	12.08386024
629	391	28.52212572
629	422	33.44311698
629	437	33.07059658
630	70	10.94065969
630	78	17.37507201
630	102	33.08856016
630	126	16.88131021
630	145	18.62671681
630	150	23.77318459
630	157	15.16888642
630	163	15.59126845
630	188	9.933552348
630	231	27.17029131
630	250	14.01991381
630	281	12.99339957
630	286	33.02863826
630	290	17.12164478
630	291	21.34509481
630	371	18.50022368
630	376	32.31730875
630	392	33.63729416
630	408	23.42231479
630	409	32.99686927
630	426	20.76772016
630	470	29.46731049
630	471	15.19062109
630	480	17.83404482
631	9	21.471617
631	36	13.11557134
631	68	22.82466314
631	72	33.00511363
631	95	26.13021764
631	136	21.88618283
631	146	10.27202052
631	162	22.23463302
631	191	10.29578228
631	218	17.82484892
631	241	20.11541488
631	242	34.57747287
631	257	33.30065812
631	263	12.32370538
631	280	15.89550129
631	305	13.23893909
631	331	29.66493546
631	364	30.9331226
631	366	28.61943431
631	381	15.89862342
631	387	33.36617113
631	407	12.11734568
631	410	13.48902549
631	436	14.13378168
631	458	34.95166223
631	476	33.27250928
632	9	34.45848849
632	43	16.65353045
632	86	20.11678774
632	95	19.65636274
632	106	23.29877768
632	168	27.67971282
632	181	10.563554
632	221	23.9531388
632	227	26.82669557
632	228	16.60098752
632	363	24.02049654
632	366	21.07685957
632	439	12.92154834
632	453	28.52349232
633	27	24.66162442
633	49	26.15854965
633	50	18.21308271
633	54	16.97073154
633	60	14.24014611
633	81	10.12257819
633	113	14.2444583
633	139	14.2182459
633	156	10.60041168
633	159	17.04986718
633	190	33.21518573
633	200	19.49631249
633	222	15.11126466
633	235	25.08355501
633	279	29.2284877
633	289	9.965036536
633	311	13.50042744
633	327	33.54132411
633	399	10.78310646
634	19	18.20659906
634	152	27.01406569
634	154	33.06482871
634	190	19.05840713
634	245	12.49426379
634	255	10.55136989
634	264	19.34625593
634	270	24.71032137
634	297	17.97635866
634	327	20.00738388
634	328	16.2270614
634	348	26.82767541
634	412	13.19965194
634	414	19.50167509
634	423	13.62683188
634	427	27.89467948
634	434	13.02745004
634	440	34.51853618
634	450	27.77041104
635	67	12.76756215
635	132	26.61873483
